contexts,query,answers,graph,depth,query_type,query_state,calculation_time
"If blue event is False, then cyan event is True with probability of 65%. If blue event is False, then cyan event is False with probability of 35%. If blue event is True, then cyan event is True with probability of 16%. If blue event is True, then cyan event is False with probability of 84%. If blue event is False, then black event is True with probability of 6%. If blue event is False, then black event is False with probability of 94%. If blue event is True, then black event is True with probability of 5%. If blue event is True, then black event is False with probability of 95%. If grey event is False, then yellow event is True with probability of 18%. If grey event is False, then yellow event is False with probability of 82%. If grey event is True, then yellow event is True with probability of 19%. If grey event is True, then yellow event is False with probability of 81%. If cyan event is False, then pink event is True with probability of 35%. If cyan event is False, then pink event is False with probability of 65%. If cyan event is True, then pink event is True with probability of 63%. If cyan event is True, then pink event is False with probability of 37%. If black event is False, then grey event is True with probability of 45%. If black event is False, then grey event is False with probability of 55%. If black event is True, then grey event is True with probability of 20%. If black event is True, then grey event is False with probability of 80%. blue event is true with probability of 95%. blue event is false with probability of 5%. If black event is False, then purple event is True with probability of 92%. If black event is False, then purple event is False with probability of 8%. If black event is True, then purple event is True with probability of 67%. If black event is True, then purple event is False with probability of 33%. If cyan event is False, then red event is True with probability of 82%. If cyan event is False, then red event is False with probability of 18%. If cyan event is True, then red event is True with probability of 16%. If cyan event is True, then red event is False with probability of 84%. If cyan event is False, then white event is True with probability of 99%. If cyan event is False, then white event is False with probability of 1%. If cyan event is True, then white event is True with probability of 33%. If cyan event is True, then white event is False with probability of 67%. If grey event is False, then orange event is True with probability of 79%. If grey event is False, then orange event is False with probability of 21%. If grey event is True, then orange event is True with probability of 67%. If grey event is True, then orange event is False with probability of 33%. ",What is the probability that pink event is True and purple event is True and red event is True and white event is False given that yellow event is False and grey event is False and blue event is False and orange event is False?,0.0403569780884955,"('blue event',) -> cyan event | ('blue event',) -> black event | ('grey event',) -> yellow event | ('cyan event',) -> pink event | ('black event',) -> grey event | () -> blue event | ('black event',) -> purple event | ('cyan event',) -> red event | ('cyan event',) -> white event | ('grey event',) -> orange event",10,n3n6n7n8|n2n4n5n9|,tttfffff,1.5235999999845262
"If blue event is False, then purple event is True with probability of 71%. If blue event is False, then purple event is False with probability of 29%. If blue event is True, then purple event is True with probability of 90%. If blue event is True, then purple event is False with probability of 10%. If white event is False, then pink event is True with probability of 6%. If white event is False, then pink event is False with probability of 94%. If white event is True, then pink event is True with probability of 43%. If white event is True, then pink event is False with probability of 57%. If blue event is False, then grey event is True with probability of 99%. If blue event is False, then grey event is False with probability of 1%. If blue event is True, then grey event is True with probability of 80%. If blue event is True, then grey event is False with probability of 20%. If purple event is False, then yellow event is True with probability of 93%. If purple event is False, then yellow event is False with probability of 7%. If purple event is True, then yellow event is True with probability of 21%. If purple event is True, then yellow event is False with probability of 79%. blue event is true with probability of 13%. blue event is false with probability of 87%. If purple event is False, then orange event is True with probability of 3%. If purple event is False, then orange event is False with probability of 97%. If purple event is True, then orange event is True with probability of 21%. If purple event is True, then orange event is False with probability of 79%. If purple event is False, then black event is True with probability of 25%. If purple event is False, then black event is False with probability of 75%. If purple event is True, then black event is True with probability of 95%. If purple event is True, then black event is False with probability of 5%. If purple event is False, then red event is True with probability of 97%. If purple event is False, then red event is False with probability of 3%. If purple event is True, then red event is True with probability of 49%. If purple event is True, then red event is False with probability of 51%. If black event is False, then white event is True with probability of 73%. If black event is False, then white event is False with probability of 27%. If black event is True, then white event is True with probability of 9%. If black event is True, then white event is False with probability of 91%. If yellow event is False, then cyan event is True with probability of 45%. If yellow event is False, then cyan event is False with probability of 55%. If yellow event is True, then cyan event is True with probability of 71%. If yellow event is True, then cyan event is False with probability of 29%. ",What is the probability that grey event is True and red event is False and cyan event is False given that pink event is False and yellow event is False and orange event is True and black event is True?,0.2689038512189714,"('blue event',) -> purple event | ('white event',) -> pink event | ('blue event',) -> grey event | ('purple event',) -> yellow event | () -> blue event | ('purple event',) -> orange event | ('purple event',) -> black event | ('purple event',) -> red event | ('black event',) -> white event | ('yellow event',) -> cyan event",10,n2n7n9|n1n3n5n6|,tfffftt,1.3758999999708976
"white event is true with probability of 63%. white event is false with probability of 37%. If blue event is False, then cyan event is True with probability of 15%. If blue event is False, then cyan event is False with probability of 85%. If blue event is True, then cyan event is True with probability of 69%. If blue event is True, then cyan event is False with probability of 31%. If white event is False, then red event is True with probability of 72%. If white event is False, then red event is False with probability of 28%. If white event is True, then red event is True with probability of 79%. If white event is True, then red event is False with probability of 21%. If yellow event is False, then grey event is True with probability of 52%. If yellow event is False, then grey event is False with probability of 48%. If yellow event is True, then grey event is True with probability of 36%. If yellow event is True, then grey event is False with probability of 64%. If grey event is False, then pink event is True with probability of 6%. If grey event is False, then pink event is False with probability of 94%. If grey event is True, then pink event is True with probability of 59%. If grey event is True, then pink event is False with probability of 41%. If white event is False, then purple event is True with probability of 5%. If white event is False, then purple event is False with probability of 95%. If white event is True, then purple event is True with probability of 7%. If white event is True, then purple event is False with probability of 93%. If purple event is False, then black event is True with probability of 35%. If purple event is False, then black event is False with probability of 65%. If purple event is True, then black event is True with probability of 88%. If purple event is True, then black event is False with probability of 12%. If white event is False, then yellow event is True with probability of 10%. If white event is False, then yellow event is False with probability of 90%. If white event is True, then yellow event is True with probability of 77%. If white event is True, then yellow event is False with probability of 23%. If grey event is False, then orange event is True with probability of 88%. If grey event is False, then orange event is False with probability of 12%. If grey event is True, then orange event is True with probability of 67%. If grey event is True, then orange event is False with probability of 33%. If pink event is False, then blue event is True with probability of 16%. If pink event is False, then blue event is False with probability of 84%. If pink event is True, then blue event is True with probability of 74%. If pink event is True, then blue event is False with probability of 26%. ",What is the probability that pink event is False and purple event is False and black event is False and orange event is True and blue event is False given that white event is True and cyan event is False and red event is False and grey event is False?,0.4793588060278622,"() -> white event | ('blue event',) -> cyan event | ('white event',) -> red event | ('yellow event',) -> grey event | ('grey event',) -> pink event | ('white event',) -> purple event | ('purple event',) -> black event | ('white event',) -> yellow event | ('grey event',) -> orange event | ('pink event',) -> blue event",10,n4n5n6n8n9|n0n1n2n3|,ffftftfff,1.1293999999679727
"If red event is False, then black event is True with probability of 19%. If red event is False, then black event is False with probability of 81%. If red event is True, then black event is True with probability of 43%. If red event is True, then black event is False with probability of 57%. If purple event is False, then blue event is True with probability of 82%. If purple event is False, then blue event is False with probability of 18%. If purple event is True, then blue event is True with probability of 71%. If purple event is True, then blue event is False with probability of 29%. If blue event is False, then cyan event is True with probability of 50%. If blue event is False, then cyan event is False with probability of 50%. If blue event is True, then cyan event is True with probability of 30%. If blue event is True, then cyan event is False with probability of 70%. If cyan event is False, then grey event is True with probability of 46%. If cyan event is False, then grey event is False with probability of 54%. If cyan event is True, then grey event is True with probability of 87%. If cyan event is True, then grey event is False with probability of 13%. If purple event is False, then pink event is True with probability of 13%. If purple event is False, then pink event is False with probability of 87%. If purple event is True, then pink event is True with probability of 3%. If purple event is True, then pink event is False with probability of 97%. If yellow event is False, then orange event is True with probability of 72%. If yellow event is False, then orange event is False with probability of 28%. If yellow event is True, then orange event is True with probability of 25%. If yellow event is True, then orange event is False with probability of 75%. If grey event is False, then white event is True with probability of 88%. If grey event is False, then white event is False with probability of 12%. If grey event is True, then white event is True with probability of 96%. If grey event is True, then white event is False with probability of 4%. If purple event is False, then yellow event is True with probability of 75%. If purple event is False, then yellow event is False with probability of 25%. If purple event is True, then yellow event is True with probability of 9%. If purple event is True, then yellow event is False with probability of 91%. purple event is true with probability of 78%. purple event is false with probability of 22%. If pink event is False, then red event is True with probability of 63%. If pink event is False, then red event is False with probability of 37%. If pink event is True, then red event is True with probability of 77%. If pink event is True, then red event is False with probability of 23%. ",What is the probability that black event is False and blue event is False and cyan event is True and grey event is True and pink event is False and orange event is False and white event is True given that purple event is True and red event is False?,0.0310194125965358,"('red event',) -> black event | ('purple event',) -> blue event | ('blue event',) -> cyan event | ('cyan event',) -> grey event | ('purple event',) -> pink event | ('yellow event',) -> orange event | ('grey event',) -> white event | ('purple event',) -> yellow event | () -> purple event | ('pink event',) -> red event",10,n0n1n2n3n4n5n6|n8n9|,ffttffttf,0.7514000000128362
"white event is true with probability of 29%. white event is false with probability of 71%. If grey event is False, then red event is True with probability of 46%. If grey event is False, then red event is False with probability of 54%. If grey event is True, then red event is True with probability of 97%. If grey event is True, then red event is False with probability of 3%. If red event is False, then purple event is True with probability of 42%. If red event is False, then purple event is False with probability of 58%. If red event is True, then purple event is True with probability of 68%. If red event is True, then purple event is False with probability of 32%. If cyan event is False, then blue event is True with probability of 95%. If cyan event is False, then blue event is False with probability of 5%. If cyan event is True, then blue event is True with probability of 98%. If cyan event is True, then blue event is False with probability of 2%. If orange event is False, then grey event is True with probability of 91%. If orange event is False, then grey event is False with probability of 9%. If orange event is True, then grey event is True with probability of 52%. If orange event is True, then grey event is False with probability of 48%. If pink event is False, then yellow event is True with probability of 31%. If pink event is False, then yellow event is False with probability of 69%. If pink event is True, then yellow event is True with probability of 57%. If pink event is True, then yellow event is False with probability of 43%. If white event is False, then orange event is True with probability of 52%. If white event is False, then orange event is False with probability of 48%. If white event is True, then orange event is True with probability of 47%. If white event is True, then orange event is False with probability of 53%. If white event is False, then pink event is True with probability of 57%. If white event is False, then pink event is False with probability of 43%. If white event is True, then pink event is True with probability of 47%. If white event is True, then pink event is False with probability of 53%. If red event is False, then cyan event is True with probability of 84%. If red event is False, then cyan event is False with probability of 16%. If red event is True, then cyan event is True with probability of 26%. If red event is True, then cyan event is False with probability of 74%. If orange event is False, then black event is True with probability of 11%. If orange event is False, then black event is False with probability of 89%. If orange event is True, then black event is True with probability of 66%. If orange event is True, then black event is False with probability of 34%. ",What is the probability that white event is True given that red event is True and purple event is True and blue event is True and grey event is False and yellow event is False and black event is False?,0.2926004714664981,"() -> white event | ('grey event',) -> red event | ('red event',) -> purple event | ('cyan event',) -> blue event | ('orange event',) -> grey event | ('pink event',) -> yellow event | ('white event',) -> orange event | ('white event',) -> pink event | ('red event',) -> cyan event | ('orange event',) -> black event",10,n0|n1n2n3n4n5n9|,ttttfff,0.7491000000072745
"If orange event is False, then yellow event is True with probability of 36%. If orange event is False, then yellow event is False with probability of 64%. If orange event is True, then yellow event is True with probability of 31%. If orange event is True, then yellow event is False with probability of 69%. If yellow event is False, then white event is True with probability of 48%. If yellow event is False, then white event is False with probability of 52%. If yellow event is True, then white event is True with probability of 56%. If yellow event is True, then white event is False with probability of 44%. If yellow event is False, then cyan event is True with probability of 57%. If yellow event is False, then cyan event is False with probability of 43%. If yellow event is True, then cyan event is True with probability of 88%. If yellow event is True, then cyan event is False with probability of 12%. If yellow event is False, then black event is True with probability of 11%. If yellow event is False, then black event is False with probability of 89%. If yellow event is True, then black event is True with probability of 50%. If yellow event is True, then black event is False with probability of 50%. If orange event is False, then purple event is True with probability of 50%. If orange event is False, then purple event is False with probability of 50%. If orange event is True, then purple event is True with probability of 13%. If orange event is True, then purple event is False with probability of 87%. If pink event is False, then red event is True with probability of 24%. If pink event is False, then red event is False with probability of 76%. If pink event is True, then red event is True with probability of 83%. If pink event is True, then red event is False with probability of 17%. grey event is true with probability of 41%. grey event is false with probability of 59%. If orange event is False, then pink event is True with probability of 42%. If orange event is False, then pink event is False with probability of 58%. If orange event is True, then pink event is True with probability of 67%. If orange event is True, then pink event is False with probability of 33%. If yellow event is False, then blue event is True with probability of 65%. If yellow event is False, then blue event is False with probability of 35%. If yellow event is True, then blue event is True with probability of 71%. If yellow event is True, then blue event is False with probability of 29%. If grey event is False, then orange event is True with probability of 82%. If grey event is False, then orange event is False with probability of 18%. If grey event is True, then orange event is True with probability of 29%. If grey event is True, then orange event is False with probability of 71%. ",What is the probability that yellow event is False and red event is True given that white event is False and cyan event is False and black event is False and purple event is True and grey event is False and blue event is False and orange event is False?,0.459395857913759,"('orange event',) -> yellow event | ('yellow event',) -> white event | ('yellow event',) -> cyan event | ('yellow event',) -> black event | ('orange event',) -> purple event | ('pink event',) -> red event | () -> grey event | ('orange event',) -> pink event | ('yellow event',) -> blue event | ('grey event',) -> orange event",10,n0n5|n1n2n3n4n6n8n9|,ftffftfff,0.7166999999981272
"If cyan event is False, then yellow event is True with probability of 60%. If cyan event is False, then yellow event is False with probability of 40%. If cyan event is True, then yellow event is True with probability of 6%. If cyan event is True, then yellow event is False with probability of 94%. If yellow event is False, then pink event is True with probability of 21%. If yellow event is False, then pink event is False with probability of 79%. If yellow event is True, then pink event is True with probability of 26%. If yellow event is True, then pink event is False with probability of 74%. If red event is False, then grey event is True with probability of 10%. If red event is False, then grey event is False with probability of 90%. If red event is True, then grey event is True with probability of 52%. If red event is True, then grey event is False with probability of 48%. If blue event is False, then red event is True with probability of 2%. If blue event is False, then red event is False with probability of 98%. If blue event is True, then red event is True with probability of 92%. If blue event is True, then red event is False with probability of 8%. If pink event is False, then blue event is True with probability of 29%. If pink event is False, then blue event is False with probability of 71%. If pink event is True, then blue event is True with probability of 65%. If pink event is True, then blue event is False with probability of 35%. orange event is true with probability of 7%. orange event is false with probability of 93%. If red event is False, then purple event is True with probability of 17%. If red event is False, then purple event is False with probability of 83%. If red event is True, then purple event is True with probability of 73%. If red event is True, then purple event is False with probability of 27%. If blue event is False, then white event is True with probability of 13%. If blue event is False, then white event is False with probability of 87%. If blue event is True, then white event is True with probability of 19%. If blue event is True, then white event is False with probability of 81%. If orange event is False, then cyan event is True with probability of 7%. If orange event is False, then cyan event is False with probability of 93%. If orange event is True, then cyan event is True with probability of 6%. If orange event is True, then cyan event is False with probability of 94%. If orange event is False, then black event is True with probability of 57%. If orange event is False, then black event is False with probability of 43%. If orange event is True, then black event is True with probability of 73%. If orange event is True, then black event is False with probability of 27%. ",What is the probability that pink event is False and orange event is False and black event is True given that yellow event is False and grey event is True and red event is False and blue event is True and purple event is True and white event is False?,0.3324695240070159,"('cyan event',) -> yellow event | ('yellow event',) -> pink event | ('red event',) -> grey event | ('blue event',) -> red event | ('pink event',) -> blue event | () -> orange event | ('red event',) -> purple event | ('blue event',) -> white event | ('orange event',) -> cyan event | ('orange event',) -> black event",10,n1n5n9|n0n2n3n4n6n7|,fftftfttf,1.1494000000311644
"If purple event is False, then cyan event is True with probability of 18%. If purple event is False, then cyan event is False with probability of 82%. If purple event is True, then cyan event is True with probability of 9%. If purple event is True, then cyan event is False with probability of 91%. If cyan event is False, then blue event is True with probability of 4%. If cyan event is False, then blue event is False with probability of 96%. If cyan event is True, then blue event is True with probability of 6%. If cyan event is True, then blue event is False with probability of 94%. If red event is False, then purple event is True with probability of 8%. If red event is False, then purple event is False with probability of 92%. If red event is True, then purple event is True with probability of 26%. If red event is True, then purple event is False with probability of 74%. If grey event is False, then black event is True with probability of 87%. If grey event is False, then black event is False with probability of 13%. If grey event is True, then black event is True with probability of 8%. If grey event is True, then black event is False with probability of 92%. If white event is False, then red event is True with probability of 91%. If white event is False, then red event is False with probability of 9%. If white event is True, then red event is True with probability of 14%. If white event is True, then red event is False with probability of 86%. If orange event is False, then white event is True with probability of 53%. If orange event is False, then white event is False with probability of 47%. If orange event is True, then white event is True with probability of 38%. If orange event is True, then white event is False with probability of 62%. If red event is False, then yellow event is True with probability of 58%. If red event is False, then yellow event is False with probability of 42%. If red event is True, then yellow event is True with probability of 52%. If red event is True, then yellow event is False with probability of 48%. orange event is true with probability of 84%. orange event is false with probability of 16%. If red event is False, then grey event is True with probability of 21%. If red event is False, then grey event is False with probability of 79%. If red event is True, then grey event is True with probability of 58%. If red event is True, then grey event is False with probability of 42%. If black event is False, then pink event is True with probability of 7%. If black event is False, then pink event is False with probability of 93%. If black event is True, then pink event is True with probability of 90%. If black event is True, then pink event is False with probability of 10%. ",What is the probability that pink event is False given that blue event is True and red event is True and white event is False and yellow event is True and grey event is False?,0.2079,"('purple event',) -> cyan event | ('cyan event',) -> blue event | ('red event',) -> purple event | ('grey event',) -> black event | ('white event',) -> red event | ('orange event',) -> white event | ('red event',) -> yellow event | () -> orange event | ('red event',) -> grey event | ('black event',) -> pink event",10,n9|n1n4n5n6n8|,fttftf,0.6734000000392371
"If blue event is False, then grey event is True with probability of 35%. If blue event is False, then grey event is False with probability of 65%. If blue event is True, then grey event is True with probability of 12%. If blue event is True, then grey event is False with probability of 88%. yellow event is true with probability of 80%. yellow event is false with probability of 20%. If white event is False, then red event is True with probability of 50%. If white event is False, then red event is False with probability of 50%. If white event is True, then red event is True with probability of 59%. If white event is True, then red event is False with probability of 41%. If pink event is False, then blue event is True with probability of 42%. If pink event is False, then blue event is False with probability of 58%. If pink event is True, then blue event is True with probability of 19%. If pink event is True, then blue event is False with probability of 81%. If orange event is False, then pink event is True with probability of 31%. If orange event is False, then pink event is False with probability of 69%. If orange event is True, then pink event is True with probability of 21%. If orange event is True, then pink event is False with probability of 79%. If white event is False, then cyan event is True with probability of 36%. If white event is False, then cyan event is False with probability of 64%. If white event is True, then cyan event is True with probability of 67%. If white event is True, then cyan event is False with probability of 33%. If yellow event is False, then white event is True with probability of 92%. If yellow event is False, then white event is False with probability of 8%. If yellow event is True, then white event is True with probability of 79%. If yellow event is True, then white event is False with probability of 21%. If blue event is False, then black event is True with probability of 22%. If blue event is False, then black event is False with probability of 78%. If blue event is True, then black event is True with probability of 50%. If blue event is True, then black event is False with probability of 50%. If yellow event is False, then orange event is True with probability of 42%. If yellow event is False, then orange event is False with probability of 58%. If yellow event is True, then orange event is True with probability of 87%. If yellow event is True, then orange event is False with probability of 13%. If white event is False, then purple event is True with probability of 17%. If white event is False, then purple event is False with probability of 83%. If white event is True, then purple event is True with probability of 10%. If white event is True, then purple event is False with probability of 90%. ",What is the probability that red event is True and purple event is True given that grey event is False and yellow event is False and pink event is True and cyan event is True and black event is False and orange event is True?,0.060160570365778,"('blue event',) -> grey event | () -> yellow event | ('white event',) -> red event | ('pink event',) -> blue event | ('orange event',) -> pink event | ('white event',) -> cyan event | ('yellow event',) -> white event | ('blue event',) -> black event | ('yellow event',) -> orange event | ('white event',) -> purple event",10,n2n9|n0n1n4n5n7n8|,ttffttft,1.2441000000080749
"If red event is False, then orange event is True with probability of 56%. If red event is False, then orange event is False with probability of 44%. If red event is True, then orange event is True with probability of 20%. If red event is True, then orange event is False with probability of 80%. If purple event is False, then red event is True with probability of 4%. If purple event is False, then red event is False with probability of 96%. If purple event is True, then red event is True with probability of 87%. If purple event is True, then red event is False with probability of 13%. If red event is False, then blue event is True with probability of 48%. If red event is False, then blue event is False with probability of 52%. If red event is True, then blue event is True with probability of 11%. If red event is True, then blue event is False with probability of 89%. If blue event is False, then pink event is True with probability of 52%. If blue event is False, then pink event is False with probability of 48%. If blue event is True, then pink event is True with probability of 50%. If blue event is True, then pink event is False with probability of 50%. purple event is true with probability of 97%. purple event is false with probability of 3%. If cyan event is False, then white event is True with probability of 11%. If cyan event is False, then white event is False with probability of 89%. If cyan event is True, then white event is True with probability of 93%. If cyan event is True, then white event is False with probability of 7%. If orange event is False, then grey event is True with probability of 31%. If orange event is False, then grey event is False with probability of 69%. If orange event is True, then grey event is True with probability of 52%. If orange event is True, then grey event is False with probability of 48%. If yellow event is False, then cyan event is True with probability of 75%. If yellow event is False, then cyan event is False with probability of 25%. If yellow event is True, then cyan event is True with probability of 62%. If yellow event is True, then cyan event is False with probability of 38%. If yellow event is False, then black event is True with probability of 17%. If yellow event is False, then black event is False with probability of 83%. If yellow event is True, then black event is True with probability of 31%. If yellow event is True, then black event is False with probability of 69%. If grey event is False, then yellow event is True with probability of 79%. If grey event is False, then yellow event is False with probability of 21%. If grey event is True, then yellow event is True with probability of 58%. If grey event is True, then yellow event is False with probability of 42%. ",What is the probability that orange event is True and cyan event is False given that pink event is False and white event is False and grey event is False and black event is True and yellow event is False?,0.1565849449927889,"('red event',) -> orange event | ('purple event',) -> red event | ('red event',) -> blue event | ('blue event',) -> pink event | () -> purple event | ('cyan event',) -> white event | ('orange event',) -> grey event | ('yellow event',) -> cyan event | ('yellow event',) -> black event | ('grey event',) -> yellow event",10,n0n7|n3n5n6n8n9|,tfffftf,1.1366999999609106
"If cyan event is False, then black event is True with probability of 75%. If cyan event is False, then black event is False with probability of 25%. If cyan event is True, then black event is True with probability of 21%. If cyan event is True, then black event is False with probability of 79%. If blue event is False, then grey event is True with probability of 49%. If blue event is False, then grey event is False with probability of 51%. If blue event is True, then grey event is True with probability of 28%. If blue event is True, then grey event is False with probability of 72%. If red event is False, then purple event is True with probability of 70%. If red event is False, then purple event is False with probability of 30%. If red event is True, then purple event is True with probability of 16%. If red event is True, then purple event is False with probability of 84%. If purple event is False, then yellow event is True with probability of 15%. If purple event is False, then yellow event is False with probability of 85%. If purple event is True, then yellow event is True with probability of 45%. If purple event is True, then yellow event is False with probability of 55%. cyan event is true with probability of 53%. cyan event is false with probability of 47%. If black event is False, then red event is True with probability of 18%. If black event is False, then red event is False with probability of 82%. If black event is True, then red event is True with probability of 82%. If black event is True, then red event is False with probability of 18%. If white event is False, then blue event is True with probability of 95%. If white event is False, then blue event is False with probability of 5%. If white event is True, then blue event is True with probability of 13%. If white event is True, then blue event is False with probability of 87%. If blue event is False, then orange event is True with probability of 82%. If blue event is False, then orange event is False with probability of 18%. If blue event is True, then orange event is True with probability of 55%. If blue event is True, then orange event is False with probability of 45%. If cyan event is False, then white event is True with probability of 29%. If cyan event is False, then white event is False with probability of 71%. If cyan event is True, then white event is True with probability of 45%. If cyan event is True, then white event is False with probability of 55%. If purple event is False, then pink event is True with probability of 98%. If purple event is False, then pink event is False with probability of 2%. If purple event is True, then pink event is True with probability of 67%. If purple event is True, then pink event is False with probability of 33%. ",What is the probability that yellow event is False and cyan event is False and blue event is False given that grey event is True and purple event is False and red event is False and orange event is True and white event is True and pink event is True?,0.1775344627009305,"('cyan event',) -> black event | ('blue event',) -> grey event | ('red event',) -> purple event | ('purple event',) -> yellow event | () -> cyan event | ('black event',) -> red event | ('white event',) -> blue event | ('blue event',) -> orange event | ('cyan event',) -> white event | ('purple event',) -> pink event",10,n3n4n6|n1n2n5n7n8n9|,ffftffttt,1.155000000039763
"If pink event is False, then yellow event is True with probability of 11%. If pink event is False, then yellow event is False with probability of 89%. If pink event is True, then yellow event is True with probability of 34%. If pink event is True, then yellow event is False with probability of 66%. If yellow event is False, then white event is True with probability of 26%. If yellow event is False, then white event is False with probability of 74%. If yellow event is True, then white event is True with probability of 29%. If yellow event is True, then white event is False with probability of 71%. If grey event is False, then black event is True with probability of 45%. If grey event is False, then black event is False with probability of 55%. If grey event is True, then black event is True with probability of 28%. If grey event is True, then black event is False with probability of 72%. If orange event is False, then cyan event is True with probability of 6%. If orange event is False, then cyan event is False with probability of 94%. If orange event is True, then cyan event is True with probability of 50%. If orange event is True, then cyan event is False with probability of 50%. If black event is False, then pink event is True with probability of 43%. If black event is False, then pink event is False with probability of 57%. If black event is True, then pink event is True with probability of 88%. If black event is True, then pink event is False with probability of 12%. red event is true with probability of 47%. red event is false with probability of 53%. If blue event is False, then orange event is True with probability of 38%. If blue event is False, then orange event is False with probability of 62%. If blue event is True, then orange event is True with probability of 78%. If blue event is True, then orange event is False with probability of 22%. If grey event is False, then blue event is True with probability of 10%. If grey event is False, then blue event is False with probability of 90%. If grey event is True, then blue event is True with probability of 96%. If grey event is True, then blue event is False with probability of 4%. If red event is False, then purple event is True with probability of 40%. If red event is False, then purple event is False with probability of 60%. If red event is True, then purple event is True with probability of 34%. If red event is True, then purple event is False with probability of 66%. If red event is False, then grey event is True with probability of 92%. If red event is False, then grey event is False with probability of 8%. If red event is True, then grey event is True with probability of 91%. If red event is True, then grey event is False with probability of 9%. ",What is the probability that orange event is False and grey event is True given that white event is False and black event is False and cyan event is True and red event is False and purple event is True?,0.0343338590380447,"('pink event',) -> yellow event | ('yellow event',) -> white event | ('grey event',) -> black event | ('orange event',) -> cyan event | ('black event',) -> pink event | () -> red event | ('blue event',) -> orange event | ('grey event',) -> blue event | ('red event',) -> purple event | ('red event',) -> grey event",10,n6n9|n1n2n3n5n8|,ftfftft,0.9837999999717796
"If yellow event is False, then pink event is True with probability of 1%. If yellow event is False, then pink event is False with probability of 99%. If yellow event is True, then pink event is True with probability of 73%. If yellow event is True, then pink event is False with probability of 27%. If red event is False, then white event is True with probability of 9%. If red event is False, then white event is False with probability of 91%. If red event is True, then white event is True with probability of 25%. If red event is True, then white event is False with probability of 75%. If grey event is False, then blue event is True with probability of 71%. If grey event is False, then blue event is False with probability of 29%. If grey event is True, then blue event is True with probability of 18%. If grey event is True, then blue event is False with probability of 82%. If orange event is False, then cyan event is True with probability of 86%. If orange event is False, then cyan event is False with probability of 14%. If orange event is True, then cyan event is True with probability of 68%. If orange event is True, then cyan event is False with probability of 32%. If red event is False, then orange event is True with probability of 6%. If red event is False, then orange event is False with probability of 94%. If red event is True, then orange event is True with probability of 32%. If red event is True, then orange event is False with probability of 68%. If pink event is False, then red event is True with probability of 8%. If pink event is False, then red event is False with probability of 92%. If pink event is True, then red event is True with probability of 77%. If pink event is True, then red event is False with probability of 23%. If white event is False, then black event is True with probability of 33%. If white event is False, then black event is False with probability of 67%. If white event is True, then black event is True with probability of 24%. If white event is True, then black event is False with probability of 76%. If cyan event is False, then purple event is True with probability of 64%. If cyan event is False, then purple event is False with probability of 36%. If cyan event is True, then purple event is True with probability of 99%. If cyan event is True, then purple event is False with probability of 1%. If white event is False, then grey event is True with probability of 33%. If white event is False, then grey event is False with probability of 67%. If white event is True, then grey event is True with probability of 31%. If white event is True, then grey event is False with probability of 69%. yellow event is true with probability of 70%. yellow event is false with probability of 30%. ",What is the probability that blue event is True and purple event is True and yellow event is True given that pink event is True and white event is True and cyan event is False and orange event is False and black event is False?,0.3472095875486381,"('yellow event',) -> pink event | ('red event',) -> white event | ('grey event',) -> blue event | ('orange event',) -> cyan event | ('red event',) -> orange event | ('pink event',) -> red event | ('white event',) -> black event | ('cyan event',) -> purple event | ('white event',) -> grey event | () -> yellow event",10,n2n7n9|n0n1n3n4n6|,tttttfff,1.2160999999650812
